store_id,date,sales,customers,open,promo,school_holiday,competition_distance,year,month,quarter,week_of_year,day_of_week,day_of_month,is_weekend,is_month_start,is_month_end,is_quarter_end,lag_1,lag_7,lag_14,lag_21,lag_28,promo_lag_1,promo_lag_7,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_21,rolling_std_21,rolling_mean_28,rolling_std_28,rolling_median_7,rolling_median_14,rolling_median_21,rolling_median_28,rolling_max_7,rolling_min_7,rolling_max_14,rolling_min_14,rolling_max_21,rolling_min_21,rolling_max_28,rolling_min_28,promo_mean_7,promo_mean_14,promo_weekend,promo_schoolholiday,promo_stateholiday,store_type_a,store_type_b,store_type_c,store_type_d,assortment_a,assortment_b,assortment_c,state_holiday_0,state_holiday_a,state_holiday_b,state_holiday_c
501,2015-08-27,0,,1.0,0,1,110.0,2015,8,3,35,3,27,0,0,0,0,0.0,8343.0,4781.0,8077.0,4032.0,0.0,1.0,5601.285714285715,2684.54550556115,4917.357142857143,2357.252168461042,5091.857142857143,2481.5289296261344,4738.642857142857,2360.575404026577,6233.0,5274.0,5288.0,5004.0,8343.0,0.0,8343.0,0.0,8343.0,0.0,8343.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,1,0,1,0,0,1,0,0,0
502,2015-08-27,0,,1.0,0,0,800.0,2015,8,3,35,3,27,0,0,0,0,0.0,15631.0,10982.0,19703.0,9790.0,0.0,1.0,11622.714285714286,5855.695310672216,10276.92857142857,5016.384837775043,11039.095238095239,5713.687197465065,10516.035714285714,5348.516689368654,13975.0,10673.5,10924.0,10523.5,16523.0,0.0,16523.0,0.0,19703.0,0.0,19703.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
503,2015-08-27,0,,1.0,0,1,5070.0,2015,8,3,35,3,27,0,0,0,0,0.0,9357.0,5865.0,9444.0,4601.0,0.0,1.0,6105.571428571428,2944.9192890549,5632.857142857143,2608.532297529158,5994.142857142857,2796.5814003120713,5615.5,2695.360561326732,6486.0,6074.0,6345.0,5973.0,9357.0,0.0,9357.0,0.0,9559.0,0.0,9559.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,0,1,1,0,0,1,0,0,0
504,2015-08-27,0,,1.0,0,1,3290.0,2015,8,3,35,3,27,0,0,0,0,0.0,7494.0,4752.0,8666.0,4777.0,0.0,1.0,5257.571428571428,2496.9508643638983,4585.0,2179.238752055758,4877.714285714285,2379.9927971079483,4543.214285714285,2266.7920448517493,5882.0,4726.5,4854.0,4652.0,7494.0,0.0,7494.0,0.0,8666.0,0.0,8666.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,0,1,0,0,1,1,0,0,0
505,2015-08-27,0,,1.0,0,0,2890.0,2015,8,3,35,3,27,0,0,0,0,0.0,7987.0,4944.0,8826.0,5018.0,0.0,1.0,5171.571428571428,2522.4422594741295,4475.142857142857,2201.053204443547,4881.047619047619,2530.594010824148,4641.785714285715,2366.6423372324243,5482.0,4744.0,4944.0,4653.5,7987.0,0.0,7987.0,0.0,8826.0,0.0,8826.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
506,2015-08-27,0,,1.0,0,1,14600.0,2015,8,3,35,3,27,0,0,0,0,0.0,5548.0,4085.0,5746.0,3379.0,0.0,1.0,3529.0,1899.4681711819583,3386.5,1695.400508615998,3653.5238095238096,1861.348479437626,3436.285714285714,1778.7729823536567,4319.0,4079.5,4256.0,4051.0,5548.0,0.0,5548.0,0.0,6103.0,0.0,6103.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
507,2015-08-27,0,,1.0,0,1,1070.0,2015,8,3,35,3,27,0,0,0,0,0.0,8213.0,7210.0,10225.0,5761.0,0.0,1.0,5762.571428571428,3067.8515205891163,5229.214285714285,2697.9846375388433,5548.190476190476,2957.2846771835752,5275.142857142857,2787.835450193303,6687.0,5673.0,5890.0,5673.0,8213.0,0.0,8213.0,0.0,10225.0,0.0,10225.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
508,2015-08-27,0,,1.0,0,0,2030.0,2015,8,3,35,3,27,0,0,0,0,0.0,6445.0,4365.0,6945.0,3433.0,0.0,1.0,3910.4285714285716,2121.0440712962454,3385.4285714285716,1843.427940394897,3739.095238095238,2087.2239435374895,3489.8928571428573,1957.7741960987362,4597.0,3661.5,4102.0,3494.5,6445.0,0.0,6445.0,0.0,6945.0,0.0,6945.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
509,2015-08-27,0,,1.0,0,0,7860.0,2015,8,3,35,3,27,0,0,0,0,0.0,6887.0,5697.0,6702.0,3710.0,0.0,1.0,4866.0,2225.2628309183315,4502.928571428572,2036.1768271514563,4545.333333333333,2095.4103734909145,4353.607142857143,2020.6143425771706,5479.0,5154.5,5022.0,4685.5,6887.0,0.0,6887.0,0.0,7296.0,0.0,7296.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,0,1,1,0,0,1,0,0,0
510,2015-08-27,0,,1.0,0,0,8860.0,2015,8,3,35,3,27,0,0,0,0,0.0,13459.0,7622.0,16587.0,8128.0,0.0,1.0,8668.57142857143,4431.76409033479,7515.857142857143,3826.3778384573266,8150.857142857143,4742.771112817002,7764.571428571428,4380.306808369676,10158.0,7969.0,8598.0,8120.0,13459.0,0.0,13459.0,0.0,18288.0,0.0,18288.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
511,2015-08-27,0,,1.0,0,0,190.0,2015,8,3,35,3,27,0,0,0,0,0.0,8806.0,6384.0,9179.0,5031.0,0.0,1.0,5964.285714285715,2819.7161035753056,5451.857142857143,2499.185032000597,5830.809523809524,2769.3291357122507,5592.214285714285,2635.499831111427,6425.0,5958.0,6032.0,5958.0,8806.0,0.0,8806.0,0.0,10437.0,0.0,10437.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,1,0,0,0,1,1,0,0,0
512,2015-08-27,0,,1.0,0,1,370.0,2015,8,3,35,3,27,0,0,0,0,0.0,9949.0,5133.0,11549.0,5222.0,0.0,1.0,6781.285714285715,3355.49821011653,5669.642857142857,2924.1796116345013,6075.380952380952,3407.699260148854,5705.857142857143,3155.3811968373166,7703.0,5757.5,6032.0,5585.5,9949.0,0.0,9949.0,0.0,13091.0,0.0,13091.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
513,2015-08-27,0,,1.0,0,1,5000.0,2015,8,3,35,3,27,0,0,0,0,0.0,11240.0,7372.0,10522.0,7047.0,0.0,1.0,7982.714285714285,3678.4439515591243,7091.5,3265.467872001947,7452.0952380952385,3371.3250941545507,7049.357142857143,3255.9109803815754,8767.0,7688.5,8510.0,7688.5,11240.0,0.0,11240.0,0.0,11240.0,0.0,11240.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,1,0,0,0,1,1,0,0,0
514,2015-08-27,0,,1.0,0,0,1120.0,2015,8,3,35,3,27,0,0,0,0,0.0,9180.0,5424.0,11786.0,4914.0,0.0,1.0,6098.571428571428,2996.7229800312907,5187.142857142857,2597.162737626252,5636.238095238095,3080.1772823128526,5336.214285714285,2870.984091924693,6228.0,5341.0,5424.0,5341.0,9180.0,0.0,9180.0,0.0,11786.0,0.0,11786.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,0,1,1,0,0,1,0,0,0
515,2015-08-27,0,,1.0,0,1,940.0,2015,8,3,35,3,27,0,0,0,0,0.0,6311.0,3491.0,7199.0,3950.0,0.0,1.0,4420.0,2299.165500785013,3663.285714285714,1982.8279893033675,3907.2380952380954,2207.6083643790153,3682.785714285714,2056.302369269275,5199.0,3611.0,4026.0,3840.0,6388.0,0.0,6388.0,0.0,7851.0,0.0,7851.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,1,0,1,0,0,1,0,0,0
516,2015-08-27,0,,1.0,0,1,14040.0,2015,8,3,35,3,27,0,0,0,0,0.0,13517.0,8189.0,14021.0,7958.0,0.0,1.0,9372.285714285714,4470.575753907831,8355.214285714286,3912.1770680898267,8732.619047619048,4070.7223987419047,8194.42857142857,3887.1850467017375,10527.0,9061.0,9103.0,8241.5,13517.0,0.0,13517.0,0.0,14021.0,0.0,14021.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
517,2015-08-27,0,,1.0,0,1,3440.0,2015,8,3,35,3,27,0,0,0,0,0.0,9266.0,5497.0,7702.0,5181.0,0.0,1.0,5827.571428571428,3017.6093659906155,5119.5,2564.7303576969466,5384.380952380952,2668.648655709299,5040.678571428572,2533.3568866386286,6826.0,5353.0,5497.0,5264.5,9266.0,0.0,9266.0,0.0,9266.0,0.0,9266.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
518,2015-08-27,0,,1.0,0,0,3020.0,2015,8,3,35,3,27,0,0,0,0,0.0,9842.0,7377.0,9835.0,5715.0,0.0,1.0,7135.428571428572,3271.1361867676733,6411.0,2913.5186762612448,6735.428571428572,3129.496326430638,6304.571428571428,2990.5889600616006,8108.0,7009.0,7229.0,6492.5,9842.0,0.0,9842.0,0.0,10927.0,0.0,10927.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
519,2015-08-27,0,,1.0,0,1,6270.0,2015,8,3,35,3,27,0,0,0,0,0.0,10509.0,7422.0,11098.0,6501.0,0.0,1.0,7673.0,3485.583547509178,6894.714285714285,3190.6613114518445,7341.666666666667,3351.8637999377797,6938.821428571428,3260.815520053244,8806.0,7710.5,8250.0,7710.5,10509.0,0.0,10509.0,0.0,11098.0,0.0,11098.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,1,0,1,0,0,1,0,0,0
520,2015-08-27,0,,1.0,0,0,5980.0,2015,8,3,35,3,27,0,0,0,0,0.0,9063.0,6633.0,8545.0,5177.0,0.0,1.0,6235.571428571428,2940.3274679952942,5705.571428571428,2625.4614748733134,5988.523809523809,2756.3166657524607,5573.25,2655.2136780165033,6602.0,6483.5,6602.0,6005.5,9063.0,0.0,9063.0,0.0,9579.0,0.0,9579.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,1,0,0,0,1,1,0,0,0
521,2015-08-27,0,,1.0,0,1,740.0,2015,8,3,35,3,27,0,0,0,0,0.0,4570.0,3593.0,5394.0,2834.0,0.0,1.0,3563.5714285714284,1648.9803776013484,3268.3571428571427,1481.9502538698978,3476.8571428571427,1604.1657734072962,3258.464285714286,1533.850842189245,4156.0,3601.0,3667.0,3463.0,4617.0,0.0,4617.0,0.0,5394.0,0.0,5394.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,1,0,0,0,1,1,0,0,0
522,2015-08-27,0,,1.0,0,1,2840.0,2015,8,3,35,3,27,0,0,0,0,0.0,11700.0,8204.0,13854.0,7252.0,0.0,1.0,8206.142857142857,4036.452048873756,7348.714285714285,3497.9878705989167,7698.238095238095,3832.1419063594435,7221.642857142857,3622.8100431109565,9579.0,7908.0,8204.0,7620.5,11700.0,0.0,11700.0,0.0,13854.0,0.0,13854.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
523,2015-08-27,0,,1.0,0,1,21370.0,2015,8,3,35,3,27,0,0,0,0,2985.0,11388.0,9177.0,12062.0,7528.0,0.0,1.0,8899.285714285714,2897.1385718950182,8181.5,2698.9473090305187,8549.285714285714,2999.8016958268613,8018.5,2905.180130833989,9964.0,8760.0,9520.0,8235.0,11388.0,2985.0,11388.0,2402.0,13028.0,2402.0,13028.0,2136.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
524,2015-08-27,0,,1.0,0,1,1020.0,2015,8,3,35,3,27,0,0,0,0,0.0,6470.0,4273.0,5948.0,4250.0,0.0,1.0,4168.857142857143,2119.2458114913925,3782.3571428571427,1834.505114869816,3954.5238095238096,1956.337563383365,3787.3928571428573,1857.888134799448,4827.0,4168.0,4384.0,4189.5,6470.0,0.0,6470.0,0.0,6470.0,0.0,6470.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
525,2015-08-27,0,,1.0,0,0,2640.0,2015,8,3,35,3,27,0,0,0,0,0.0,10550.0,7762.0,11763.0,7242.0,0.0,1.0,7225.571428571428,3374.4483429217908,6604.071428571428,3041.0168963253495,6988.047619047619,3211.1183795710567,6814.035714285715,3124.2108275488617,7951.0,7521.5,7951.0,7653.5,10550.0,0.0,10550.0,0.0,11763.0,0.0,11763.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,0,1,0,0,1,1,0,0,0
526,2015-08-27,0,,1.0,0,1,9680.0,2015,8,3,35,3,27,0,0,0,0,0.0,9078.0,6569.0,8687.0,5259.0,0.0,1.0,6706.714285714285,3074.3902221571093,5891.428571428572,2745.2949039930318,6172.952380952381,2812.5841583175866,5760.785714285715,2710.8638551704958,7591.0,6514.5,6650.0,6218.5,9078.0,0.0,9078.0,0.0,9078.0,0.0,9078.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,0,1,1,0,0,1,0,0,0
527,2015-08-27,0,,1.0,0,1,21810.0,2015,8,3,35,3,27,0,0,0,0,2698.0,6341.0,4665.0,6537.0,4248.0,0.0,1.0,5198.714285714285,1182.5353714633254,4690.857142857143,1141.627034418109,4835.619047619048,1174.0246367172401,4572.107142857143,1198.9945583939075,5437.0,4799.0,5064.0,4674.5,6341.0,2698.0,6341.0,2231.0,6537.0,2231.0,6537.0,1861.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,0,1,0,0,1,1,0,0,0
528,2015-08-27,0,,1.0,0,1,1360.0,2015,8,3,35,3,27,0,0,0,0,0.0,13617.0,9019.0,14893.0,8662.0,0.0,1.0,8955.285714285714,4247.117913530135,8186.857142857143,3757.5320021594957,8761.0,4127.9018156928105,8323.82142857143,3965.231795135492,9584.0,9064.5,9474.0,9064.5,13617.0,0.0,13617.0,0.0,14893.0,0.0,14893.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,0,1,0,0,1,1,0,0,0
529,2015-08-27,0,,1.0,0,1,10620.0,2015,8,3,35,3,27,0,0,0,0,0.0,8304.0,6753.0,9534.0,5998.0,0.0,1.0,6639.571428571428,2996.2113219388057,5804.785714285715,2713.962280180356,6126.142857142857,2812.5330804403757,5845.25,2763.2158348561916,7726.0,6476.0,7040.0,6476.0,8388.0,0.0,8388.0,0.0,9534.0,0.0,9534.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,0,1,0,0,1,1,0,0,0
530,2015-08-27,0,,1.0,0,0,3860.0,2015,8,3,35,3,27,0,0,0,0,0.0,10238.0,7669.0,11709.0,6238.0,0.0,1.0,6693.142857142857,3214.705192733927,6123.142857142857,2860.254610967429,6626.333333333333,3183.289812966035,6384.75,3021.1137708909055,7667.0,6864.5,6933.0,6799.5,10238.0,0.0,10238.0,0.0,11709.0,0.0,11709.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
531,2015-08-27,0,,1.0,0,1,3210.0,2015,8,3,35,3,27,0,0,0,0,0.0,5836.0,5043.0,7182.0,4443.0,0.0,1.0,4442.714285714285,2015.075905459123,4118.357142857143,1825.1232458761142,4415.428571428572,2014.9763167697174,4183.857142857143,1932.0809107029252,4774.0,4639.5,4754.0,4522.5,5836.0,0.0,5836.0,0.0,7182.0,0.0,7182.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
532,2015-08-27,0,,1.0,0,1,5070.0,2015,8,3,35,3,27,0,0,0,0,0.0,7473.0,3967.0,7021.0,3904.0,0.0,1.0,4699.0,2367.8466307315316,4035.6428571428573,2026.4820448308883,4421.714285714285,2206.04469906793,4100.5,2092.6521273078156,5350.0,3998.0,4335.0,3998.0,7473.0,0.0,7473.0,0.0,7473.0,0.0,7473.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,0,1,1,0,0,1,0,0,0
533,2015-08-27,0,,1.0,0,1,29190.0,2015,8,3,35,3,27,0,0,0,0,0.0,8851.0,6033.0,8268.0,5953.0,0.0,1.0,6451.571428571428,3031.359588102499,5809.785714285715,2694.5713282184875,6158.428571428572,2659.616204857922,5771.785714285715,2580.120860751422,7232.0,6268.0,6694.0,5946.0,8851.0,0.0,8851.0,0.0,9527.0,0.0,9527.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
534,2015-08-27,0,,1.0,0,1,4570.0,2015,8,3,35,3,27,0,0,0,0,0.0,11772.0,7949.0,12026.0,7667.0,0.0,1.0,7531.0,3725.394386280912,6833.285714285715,3237.1445971499547,7156.285714285715,3372.5251391628967,6827.464285714285,3208.826997888941,8473.0,7479.5,7949.0,7233.0,11772.0,0.0,11772.0,0.0,12026.0,0.0,12026.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
535,2015-08-27,0,,1.0,0,0,180.0,2015,8,3,35,3,27,0,0,0,0,0.0,5998.0,4349.0,7042.0,3083.0,0.0,1.0,3852.8571428571427,2078.715182396042,3351.1428571428573,1775.624607638886,3724.0,2116.2138833303216,3481.1071428571427,1967.8931079689096,4820.0,3314.5,3630.0,3395.0,5998.0,0.0,5998.0,0.0,7721.0,0.0,7721.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
536,2015-08-27,0,,1.0,0,0,30.0,2015,8,3,35,3,27,0,0,0,0,0.0,7575.0,5959.0,8086.0,5347.0,0.0,1.0,5696.428571428572,2656.5088529335426,5260.071428571428,2360.1053582833547,5477.238095238095,2451.374877589348,5273.142857142857,2360.2721078893474,6267.0,5721.5,5956.0,5657.0,8023.0,0.0,8023.0,0.0,8086.0,0.0,8086.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
537,2015-08-27,0,,1.0,0,0,3200.0,2015,8,3,35,3,27,0,0,0,0,0.0,6070.0,4584.0,6803.0,4089.0,0.0,1.0,4150.714285714285,2136.6300346016633,3755.8571428571427,1853.6653443357054,4009.0,2001.1013467588293,3925.3571428571427,1907.372639586556,5118.0,4186.5,4425.0,4317.5,6070.0,0.0,6070.0,0.0,6803.0,0.0,6803.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
538,2015-08-27,0,,1.0,0,0,480.0,2015,8,3,35,3,27,0,0,0,0,0.0,6587.0,5680.0,7053.0,5449.0,0.0,1.0,5163.714285714285,2408.8852687696103,4835.571428571428,2163.4791323338336,5119.333333333333,2322.1192332292785,5026.178571428572,2243.2184063936056,5647.0,5463.0,5625.0,5469.0,7004.0,0.0,7004.0,0.0,7958.0,0.0,7958.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
539,2015-08-27,0,,1.0,0,0,12430.0,2015,8,3,35,3,27,0,0,0,0,0.0,8728.0,7246.0,11274.0,6638.0,0.0,1.0,6326.0,3172.466810963775,5808.357142857143,2818.2247441946865,6203.761904761905,3113.310567623505,5993.714285714285,2941.925205599883,7584.0,6561.5,7097.0,6612.5,8759.0,0.0,8759.0,0.0,11274.0,0.0,11274.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
540,2015-08-27,0,,1.0,0,1,19700.0,2015,8,3,35,3,27,0,0,0,0,0.0,11441.0,6743.0,11418.0,6103.0,0.0,1.0,6908.142857142857,3522.031772929343,5981.5,3032.167839630964,6347.333333333333,3274.8200459465456,5942.821428571428,3072.9558704521014,7150.0,6419.5,6743.0,6010.5,11441.0,0.0,11441.0,0.0,11441.0,0.0,11441.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,0,1,1,0,0,1,0,0,0
541,2015-08-27,0,,1.0,0,1,4450.0,2015,8,3,35,3,27,0,0,0,0,0.0,11745.0,9576.0,11657.0,7300.0,0.0,1.0,8688.42857142857,3937.1758007122676,7827.0,3539.769983835325,8245.619047619048,3707.6629091139134,7758.428571428572,3590.5308740730743,9962.0,8483.5,9576.0,8431.0,11745.0,0.0,11745.0,0.0,12352.0,0.0,12352.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,0,1,1,0,0,1,0,0,0
542,2015-08-27,0,,1.0,0,0,350.0,2015,8,3,35,3,27,0,0,0,0,0.0,8758.0,8032.0,10131.0,5302.0,0.0,1.0,6696.428571428572,3070.7153812069514,6224.571428571428,2782.8725257376586,6574.666666666667,3054.203829696593,6231.571428571428,2919.061777588077,7550.0,6652.5,6909.0,6630.5,8758.0,0.0,8758.0,0.0,11179.0,0.0,11179.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
543,2015-08-27,0,,1.0,0,0,190.0,2015,8,3,35,3,27,0,0,0,0,0.0,12432.0,7987.0,13875.0,5841.0,0.0,1.0,8253.142857142857,4287.594330490834,7096.928571428572,3653.2503433830775,7716.047619047619,4083.3578275261466,7141.285714285715,3836.1887419015325,8787.0,7313.0,7987.0,6921.0,12432.0,0.0,12432.0,0.0,13875.0,0.0,13875.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
544,2015-08-27,0,,1.0,0,1,4150.0,2015,8,3,35,3,27,0,0,0,0,0.0,13775.0,10624.0,14235.0,7948.0,0.0,1.0,9517.714285714286,4412.5104235678855,8684.92857142857,3947.508863229407,8976.52380952381,4064.3533264105818,8531.607142857143,3895.787424226571,10366.0,9646.0,9920.0,9359.0,13775.0,0.0,13775.0,0.0,14235.0,0.0,14235.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
545,2015-08-27,0,,1.0,0,1,170.0,2015,8,3,35,3,27,0,0,0,0,0.0,9193.0,7812.0,9120.0,5704.0,0.0,1.0,6822.571428571428,3086.9410348079136,6410.428571428572,2827.172921006907,6583.285714285715,2885.108579288779,6194.928571428572,2784.6702036070888,7743.0,7235.5,7661.0,6816.0,9193.0,0.0,9193.0,0.0,9379.0,0.0,9379.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
546,2015-08-27,0,,1.0,0,1,3290.0,2015,8,3,35,3,27,0,0,0,0,0.0,4428.0,2676.0,3301.0,2678.0,0.0,1.0,3148.714285714286,1479.39252333356,2755.714285714286,1321.0471038344738,2809.285714285714,1284.149257012484,2682.8928571428573,1242.076974393077,3806.0,2882.0,3282.0,2882.0,4428.0,0.0,4428.0,0.0,4428.0,0.0,4428.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,1,0,0,0,1,1,0,0,0
547,2015-08-27,0,,1.0,0,1,3170.0,2015,8,3,35,3,27,0,0,0,0,0.0,11083.0,7220.0,12827.0,6303.0,0.0,1.0,7264.428571428572,3605.2621197883727,6313.857142857143,3119.5792580495126,6782.428571428572,3451.9572936441227,6295.571428571428,3255.4271316562763,8447.0,6484.0,7220.0,6199.0,11083.0,0.0,11083.0,0.0,12827.0,0.0,12827.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
548,2015-08-27,0,,1.0,0,0,90.0,2015,8,3,35,3,27,0,0,0,0,0.0,8193.0,7111.0,11040.0,5088.0,0.0,1.0,6032.714285714285,2820.9562630596097,5581.214285714285,2530.368145260577,6005.285714285715,2976.863032503463,5752.5,2806.158683245756,7319.0,5937.5,6110.0,5965.0,8193.0,0.0,8193.0,0.0,11040.0,0.0,11040.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
549,2015-08-27,0,,1.0,0,1,90.0,2015,8,3,35,3,27,0,0,0,0,0.0,14150.0,10860.0,14985.0,7663.0,0.0,1.0,9909.714285714286,4739.640482648648,8924.5,4169.363754265705,9434.52380952381,4453.998424102187,8921.57142857143,4248.537887308313,10935.0,9346.0,9819.0,9346.0,14150.0,0.0,14150.0,0.0,14985.0,0.0,14985.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
550,2015-08-27,0,,1.0,0,0,250.0,2015,8,3,35,3,27,0,0,0,0,0.0,7846.0,6048.0,9540.0,5589.0,0.0,1.0,6087.0,2746.362564071491,5728.642857142857,2526.987005145817,5894.238095238095,2698.4194059627184,5728.678571428572,2591.7913303861,7035.0,6611.5,6712.0,6219.5,7846.0,0.0,7846.0,0.0,9540.0,0.0,9540.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
551,2015-08-27,0,,1.0,0,1,1980.0,2015,8,3,35,3,27,0,0,0,0,0.0,6230.0,3320.0,7811.0,3281.0,0.0,1.0,3894.4285714285716,2098.82505679907,3212.5,1800.9537964431727,3638.285714285714,2347.0649148001244,3343.9285714285716,2158.7575289464694,4614.0,3271.5,3353.0,3216.5,6230.0,0.0,6230.0,0.0,9240.0,0.0,9240.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
552,2015-08-27,0,,1.0,0,1,16490.0,2015,8,3,35,3,27,0,0,0,0,0.0,15148.0,9759.0,14866.0,8738.0,0.0,1.0,9852.57142857143,4766.156203103393,8756.642857142857,4138.7791512277345,9211.666666666666,4387.232274832657,8654.67857142857,4176.018066634428,11225.0,8970.5,9759.0,8896.0,15148.0,0.0,15148.0,0.0,15148.0,0.0,15148.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,0,0,1,1,0,0,0
553,2015-08-27,0,,1.0,0,1,3100.0,2015,8,3,35,3,27,0,0,0,0,0.0,7692.0,5506.0,7020.0,4588.0,0.0,1.0,5821.428571428572,2618.138324404248,5209.214285714285,2347.612704874446,5230.857142857143,2315.122659508871,4946.642857142857,2254.159796075555,6567.0,5716.0,5926.0,5423.0,7692.0,0.0,7692.0,0.0,7692.0,0.0,7692.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,1,0,0,0,1,1,0,0,0
554,2015-08-27,0,,1.0,0,1,280.0,2015,8,3,35,3,27,0,0,0,0,0.0,12219.0,6829.0,13920.0,5378.0,0.0,1.0,8852.0,4249.5762926045545,7404.142857142857,3719.1151109896027,7896.142857142857,4092.086867182981,7284.035714285715,3870.486700012486,9898.0,7307.0,7931.0,7021.5,12581.0,0.0,12581.0,0.0,14220.0,0.0,14220.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,1,0,0,0,1,0,0,1,0,0,0
555,2015-08-27,0,,1.0,0,1,2640.0,2015,8,3,35,3,27,0,0,0,0,0.0,13333.0,9356.0,12837.0,8563.0,0.0,1.0,9370.42857142857,4718.14412162038,8271.285714285714,4073.6089920094464,8615.42857142857,4269.384833572965,8073.892857142857,4047.749226781478,11187.0,8813.5,9356.0,8456.0,13333.0,0.0,13333.0,0.0,14232.0,0.0,14232.0,0.0,0.7142857142857143,0.35714285714285715,0,0,0,0,0,1,0,0,0,1,1,0,0,0
