unique_id,forecast_week,sales_prediction,store_type
store_413,2,28600.705,a
store_413,3,29239.855,a
store_413,4,23639.704999999998,a
store_413,5,31082.215,a
store_413,6,25536.51,a
store_414,1,21734.985,a
store_414,2,29809.765,a
store_414,3,27809.11,a
store_414,4,21102.735,a
store_414,5,25777.075,a
store_414,6,19137.855,a
store_415,1,42468.18,d
store_415,2,57274.675,d
store_415,3,55643.034999999996,d
store_415,4,40617.07,d
store_415,5,54175.375,d
store_415,6,39472.229999999996,d
store_416,1,33246.015,d
store_416,2,47139.975,d
store_416,3,46720.07,d
store_416,4,35052.683,d
store_416,5,46675.525,d
store_416,6,34302.71,d
store_417,1,25943.065,a
store_417,2,36649.405,a
store_417,3,35599.04,a
store_417,4,27183.6,a
store_417,5,36868.915,a
store_417,6,28154.675,a
store_418,1,36051.3,d
store_418,2,51051.549999999996,d
store_418,3,48031.59,d
store_418,4,36909.475,d
store_418,5,46383.955,d
store_418,6,36718.16,d
store_419,1,30344.47,a
store_419,2,40932.815,a
store_419,3,38736.015,a
store_419,4,28468.355,a
store_419,5,36381.155,a
store_419,6,26635.45,a
store_42,1,47087.375,c
store_42,2,60757.58,c
store_42,3,60970.365,c
store_42,4,48623.055,c
store_42,5,59489.435,c
store_42,6,47824.91,c
store_420,1,26348.185,d
store_420,2,43248.065,d
store_420,3,42258.095,d
store_420,4,28706.84,d
store_420,5,40994.39,d
store_420,6,28036.04,d
store_421,1,23756.63,a
store_421,2,36619.035,a
store_421,3,35310.985,a
store_421,4,25897.475000000002,a
store_421,5,35711.76,a
store_421,6,25313.04,a
store_422,1,44389.825,a
store_422,2,60406.534999999996,a
store_422,3,58586.415,a
store_422,4,47733.96,a
store_422,5,57663.34,a
store_422,6,46161.55,a
store_423,1,50133.0,d
store_423,2,67040.78,d
store_423,3,65457.13,d
store_423,4,50008.405,d
store_423,5,64582.565,d
store_423,6,49953.520000000004,d
store_424,1,36003.685,a
store_424,2,47028.595,a
store_424,3,47065.72,a
store_424,4,35410.34,a
store_424,5,45365.604999999996,a
store_424,6,33801.635,a
store_425,1,23969.57,a
store_425,2,33791.185,a
store_425,3,31656.1,a
store_425,4,24566.315,a
store_425,5,31388.274999999998,a
store_425,6,24317.025,a
store_426,1,15485.67,a
store_426,2,21659.08,a
store_426,3,21500.47,a
store_426,4,17138.84,a
store_426,5,21806.6,a
store_426,6,16360.48,a
store_427,1,37584.35,a
store_427,2,53086.915,a
store_427,3,50262.75,a
store_427,4,37484.925,a
store_427,5,47304.925,a
store_427,6,37153.805,a
store_428,1,39970.845,a
store_428,2,51960.34,a
store_428,3,50012.705,a
store_428,4,37803.840000000004,a
store_428,5,46225.255,a
store_428,6,35241.075,a
store_429,1,42985.935,a
store_429,2,58483.955,a
store_429,3,57709.54,a
store_429,4,44293.29,a
store_429,5,53899.125,a
store_429,6,42745.185,a
store_43,1,31636.18,c
store_43,2,45642.565,c
store_43,3,44161.61,c
store_43,4,33418.455,c
store_43,5,44715.415,c
store_43,6,35061.065,c
store_430,1,27229.695,d
store_430,2,34288.725,d
store_430,3,34338.81,d
store_430,4,27987.46,d
store_430,5,34246.65,d
store_430,6,28425.335,d
store_431,1,24491.329999999998,d
store_431,2,40313.62,d
store_431,3,38710.725,d
store_431,4,29412.925,d
store_431,5,40896.585,d
store_431,6,30821.81,d
store_432,1,35581.385,a
store_432,2,48072.795,a
store_432,3,47394.96,a
store_432,4,35940.604999999996,a
store_432,5,47292.020000000004,a
store_432,6,35480.19,a
store_433,1,34390.675,a
store_433,2,49604.31,a
store_433,3,47846.225,a
store_433,4,36657.729999999996,a
store_433,5,48044.595,a
store_433,6,36832.335,a
store_434,1,39062.354999999996,a
store_434,2,48799.955,a
store_434,3,49019.325,a
store_434,4,39244.985,a
store_434,5,47258.945,a
store_434,6,37542.75,a
store_435,1,37338.57,a
store_435,2,50195.355,a
store_435,3,48500.835,a
store_435,4,38092.16,a
store_435,5,47641.545,a
store_435,6,37571.555,a
store_436,1,42459.065,d
store_436,2,58762.77,d
store_436,3,56122.130000000005,d
store_436,4,45665.72,d
store_436,5,59136.490000000005,d
store_436,6,48029.265,d
store_437,1,32887.79,d
store_437,2,43000.945,d
store_437,3,41880.435,d
store_437,4,32111.545,d
store_437,5,40613.275,d
store_437,6,33338.705,d
store_438,1,31397.315000000002,d
store_438,2,44512.175,d
store_438,3,42882.16,d
store_438,4,34578.284999999996,d
store_438,5,44477.89,d
store_438,6,36412.805,d
store_439,1,23098.52,a
store_439,2,32151.760000000002,a
store_439,3,31067.225,a
store_439,4,23530.06,a
store_439,5,30863.105,a
store_439,6,23751.59,a
store_44,1,40362.85,a
store_44,2,54777.67,a
store_44,3,54000.83,a
store_44,4,39341.895000000004,a
store_44,5,52679.515,a
store_44,6,38107.655,a
store_440,1,27036.36,d
store_440,2,36192.265,d
store_440,3,36031.535,d
store_440,4,29832.135000000002,d
store_440,5,37258.825000000004,d
store_440,6,30777.184999999998,d
store_441,1,49441.93,c
store_441,2,66540.85,c
store_441,3,62236.855,c
store_441,4,48985.445,c
store_441,5,59546.21,c
store_441,6,46394.445,c
store_442,1,43517.145000000004,a
store_442,2,58086.524999999994,a
store_442,3,56762.36,a
store_442,4,44106.235,a
store_442,5,55230.17,a
store_442,6,42647.065,a
store_443,1,58584.705,a
store_443,2,73337.12,a
store_443,3,72609.415,a
store_443,4,63708.075,a
store_443,5,74044.485,a
store_443,6,60295.19,a
store_444,1,97867.845,b
store_444,2,107145.655,b
store_444,3,106624.64,b
store_444,4,99095.54,b
store_444,5,106940.83,b
store_444,6,84711.855,b
store_445,1,22432.95,a
store_445,2,31958.205,a
store_445,3,29804.26,a
store_445,4,21706.11,a
store_445,5,27023.45,a
store_445,6,19909.705,a
store_446,1,28759.52,a
store_446,2,41813.88,a
store_446,3,40817.175,a
store_446,4,30410.03,a
store_446,5,39533.49,a
store_446,6,30260.365,a
store_447,1,42256.845,d
store_447,2,56289.93,d
store_447,3,54121.075,d
store_447,4,41997.315,d
store_447,5,54935.37,d
store_447,6,41982.19,d
store_448,1,39874.68,d
store_448,2,53270.53,d
store_448,3,52052.28,d
store_448,4,41740.435,d
store_448,5,52695.015,d
store_448,6,40857.38,d
store_449,1,41869.56,d
store_449,2,59601.44,d
store_449,3,56677.67,d
store_449,4,44592.025,d
store_449,5,56403.445,d
store_449,6,45174.56,d
store_45,1,23414.045,a
store_45,2,31318.205,a
store_45,3,30866.885,a
store_45,4,23699.1,a
store_45,5,30263.55,a
store_45,6,23360.25,a
store_450,1,39809.06,d
store_450,2,56246.38,d
store_450,3,53761.105,d
store_450,4,41339.595,d
store_450,5,53398.95,d
store_450,6,39931.38,d
store_451,1,35356.97,d
store_451,2,49660.865,d
store_451,3,48504.93,d
store_451,4,38833.795,d
store_451,5,51160.87,d
store_451,6,40432.435,d
store_452,1,26001.895,d
store_452,2,37572.795,d
store_452,3,36310.625,d
store_452,4,26628.93,d
store_452,5,36506.68,d
store_452,6,26404.125,d
store_453,1,22576.535,a
store_453,2,30696.605,a
store_453,3,30079.670000000002,a
store_453,4,22317.870000000003,a
store_453,5,28809.985,a
store_453,6,21079.855,a
store_454,1,19915.86,a
store_454,2,26454.705,a
store_454,3,24970.98,a
store_454,4,20193.59,a
store_454,5,24672.505,a
store_454,6,19975.175,a
store_455,1,21494.66,a
store_455,2,32954.125,a
store_455,3,30947.135000000002,a
store_455,4,23186.88,a
store_455,5,30115.085,a
store_455,6,22708.575,a
store_456,1,37968.145,d
store_456,2,52288.665,d
store_456,3,51490.16,d
store_456,4,37659.685,d
store_456,5,49805.005000000005,d
store_456,6,37122.435,d
store_457,1,84803.685,a
store_457,2,109928.625,a
store_457,3,105166.33,a
store_457,4,89155.785,a
store_457,5,105870.125,a
store_457,6,85039.735,a
store_458,1,35897.909999999996,a
store_458,2,48588.494999999995,a
store_458,3,47120.04,a
store_458,4,39057.355,a
store_458,5,49408.33,a
store_458,6,41011.71,a
store_459,1,26227.375,a
store_459,2,35036.11,a
store_459,3,35331.25,a
store_459,4,28567.91,a
store_459,5,36394.185,a
store_459,6,28515.525,a
store_46,1,27816.985,a
store_46,2,39592.74,a
store_46,3,37620.299999999996,a
store_46,4,28200.68,a
store_46,5,37301.79,a
store_46,6,28044.005,a
store_460,1,31143.3,a
store_460,2,43789.28,a
store_460,3,41898.46,a
store_460,4,30792.62,a
store_460,5,37775.909999999996,a
store_460,6,28592.440000000002,a
store_461,1,22381.83,d
store_461,2,31701.01,d
store_461,3,31668.454999999998,d
store_461,4,26229.739999999998,d
store_461,5,34906.17,d
store_461,6,28111.555,d
store_462,1,31361.325,d
store_462,2,43315.07,d
store_462,3,42967.78,d
store_462,4,34946.935,d
store_462,5,43928.915,d
store_462,6,37870.955,d
store_463,1,20675.695,a
store_463,2,27749.835,a
store_463,3,27237.05,a
store_463,4,22646.555,a
store_463,5,28057.715,a
store_463,6,23327.235,a
store_464,1,42811.36,a
store_464,2,58594.08,a
store_464,3,55780.19,a
store_464,4,44507.515,a
store_464,5,56988.045,a
store_464,6,45275.445,a
store_465,1,30027.66,a
store_465,2,43742.4,a
store_465,3,42990.520000000004,a
store_465,4,32724.3,a
store_465,5,43461.315,a
store_465,6,33570.82,a
store_466,1,62161.060000000005,a
store_466,2,90951.51,a
store_466,3,82991.535,a
store_466,4,65665.67,a
store_466,5,82714.08,a
store_466,6,62845.755,a
store_467,1,81462.355,b
store_467,2,92658.495,b
store_467,3,86176.85,b
store_467,4,83134.63,b
store_467,5,86549.52,b
store_467,6,71520.795,b
store_468,1,20413.35,a
store_468,2,27753.945,a
store_468,3,25635.18,a
store_468,4,20348.27,a
store_468,5,23491.91,a
store_468,6,18689.735,a
store_469,1,22472.5,d
store_469,2,32583.24,d
store_469,3,33934.83,d
store_469,4,27243.1,d
store_469,5,38567.17,d
store_469,6,30246.335,d
store_47,1,34260.67,d
store_47,2,47887.33,d
store_47,3,47058.08,d
store_47,4,37849.020000000004,d
store_47,5,50321.31,d
store_47,6,40273.61,d
store_470,1,26776.07,a
store_470,2,34253.975,a
store_470,3,33658.91,a
store_470,4,27111.035,a
store_470,5,34924.3,a
store_470,6,26061.09,a
store_471,1,27544.1,a
store_471,2,36921.26,a
store_471,3,34861.255,a
store_471,4,27695.285,a
store_471,5,34444.54,a
store_471,6,28389.755,a
store_472,1,22929.7,c
store_472,2,35145.69,c
store_472,3,33614.925,c
store_472,4,24778.05,c
store_472,5,34553.075,c
store_472,6,25760.13,c
store_473,1,24021.03,d
store_473,2,31826.79,d
store_473,3,31410.345,d
store_473,4,25642.015,d
store_473,5,32551.86,d
store_473,6,26742.77,d
store_474,1,26979.085,c
store_474,2,36661.9,c
store_474,3,37015.465000000004,c
store_474,4,29101.905,c
store_474,5,38006.76,c
store_474,6,30729.885000000002,c
store_475,1,27838.855,a
store_475,2,39464.82,a
store_475,3,37524.065,a
store_475,4,28084.37,a
store_475,5,34966.095,a
store_475,6,26291.53,a
store_476,1,36770.805,d
store_476,2,51271.08,d
store_476,3,49066.145000000004,d
store_476,4,40015.825,d
store_476,5,51848.119999999995,d
store_476,6,44607.305,d
store_477,1,21201.13,a
store_477,2,24564.19,a
store_477,3,25260.18,a
store_477,4,22401.35,a
store_477,5,26378.72,a
store_477,6,23652.02,a
store_478,1,38604.175,d
store_478,2,52017.67,d
store_478,3,51826.095,d
store_478,4,40439.165,d
store_478,5,52855.1,d
store_478,6,41050.435,d
store_479,1,41993.81,a
store_479,2,60251.465,a
store_479,3,56628.54,a
store_479,4,46619.695,a
store_479,5,60295.299999999996,a
store_479,6,49329.875,a
store_48,1,38406.55,d
store_48,2,55101.354999999996,d
store_48,3,52515.945,d
store_48,4,40041.065,d
store_48,5,53248.195,d
store_48,6,40454.41,d
store_480,1,32105.39,d
store_480,2,47111.965,d
store_480,3,45231.925,d
store_480,4,33689.33,d
store_480,5,45265.885,d
store_480,6,35866.39,d
store_481,1,22239.545,d
store_481,2,36170.034999999996,d
store_481,3,34056.909999999996,d
store_481,4,25870.56,d
store_481,5,35196.43,d
store_481,6,26714.995000000003,d
store_482,1,19412.425,d
store_482,2,30617.665,d
store_482,3,29836.675,d
store_482,4,21248.63,d
store_482,5,30370.02,d
store_482,6,21817.205,d
store_483,1,35301.265,a
store_483,2,48469.72,a
store_483,3,46513.96,a
store_483,4,35382.965,a
store_483,5,45512.625,a
store_483,6,34778.83,a
store_484,1,46131.465,a
store_484,2,58586.255,a
store_484,3,57272.35,a
store_484,4,46225.17,a
store_484,5,57373.475,a
store_484,6,46789.19,a
store_485,1,21605.515,d
store_485,2,31620.235,d
store_485,3,31896.495,d
store_485,4,23948.585,d
store_485,5,33073.31,d
store_485,6,24188.21,d
store_486,1,28636.96,d
store_486,2,42263.67,d
store_486,3,40616.435,d
store_486,4,33764.21,d
store_486,5,42556.125,d
store_486,6,35664.775,d
store_487,1,32976.965,a
store_487,2,44668.345,a
store_487,3,43183.435,a
store_487,4,34336.585,a
store_487,5,42612.495,a
store_487,6,35767.57,a
store_488,1,28158.365,d
store_488,2,41180.545,d
store_488,3,39464.145,d
store_488,4,29477.53,d
store_488,5,39985.81,d
store_488,6,29943.370000000003,d
store_489,1,48792.88,a
store_489,2,62893.26,a
store_489,3,60847.4,a
store_489,4,48801.42,a
store_489,5,58725.17,a
store_489,6,46901.645000000004,a
store_49,1,27574.34,a
store_49,2,41012.19,a
store_49,3,39655.87,a
store_49,4,30031.5,a
store_49,5,39509.235,a
store_49,6,30750.235,a
store_490,1,41230.805,a
store_490,2,62367.78,a
store_490,3,58018.16,a
store_490,4,43391.9,a
store_490,5,56469.83,a
store_490,6,42791.225,a
store_491,1,29259.795,d
store_491,2,40775.385,d
store_491,3,39561.565,d
store_491,4,31733.16,d
store_491,5,40151.395,d
store_491,6,32750.195,d
store_492,1,22247.04,a
store_492,2,30925.99,a
store_492,3,31750.170000000002,a
store_492,4,25211.335,a
store_492,5,32944.44,a
store_492,6,26581.64,a
store_493,1,30607.420000000002,a
store_493,2,40667.36,a
store_493,3,40878.755,a
store_493,4,32380.33,a
store_493,5,42248.104999999996,a
store_493,6,34433.94,a
store_494,1,22268.41,c
store_494,2,29308.625,c
store_494,3,28933.815,c
store_494,4,22388.74,c
store_494,5,27809.835,c
store_494,6,23060.255,c
store_495,1,29827.965,d
store_495,2,44387.49,d
store_495,3,42346.435,d
store_495,4,30899.305,d
store_495,5,43526.020000000004,d
store_495,6,31206.395,d
store_496,1,28895.940000000002,a
store_496,2,39682.975,a
store_496,3,38827.235,a
store_496,4,29508.95,a
store_496,5,36517.5,a
store_496,6,28595.8,a
store_497,1,33387.925,a
store_497,2,47119.365,a
store_497,3,44750.825000000004,a
store_497,4,34683.545,a
store_497,5,44758.065,a
store_497,6,34693.409999999996,a
store_498,1,30766.745,a
store_498,2,43120.485,a
store_498,3,42080.745,a
store_498,4,33462.015,a
store_498,5,43977.865,a
store_498,6,37102.5,a
store_499,1,41091.875,a
store_499,2,60853.345,a
store_499,3,56803.185,a
store_499,4,46188.96,a
store_499,5,60422.735,a
store_499,6,47791.785,a
store_5,1,35363.265,a
store_5,2,48377.61,a
store_5,3,45969.62,a
store_5,4,36792.17,a
store_5,5,46492.33,a
store_5,6,37295.89,a
store_50,1,39439.075,d
store_50,2,53400.81,d
store_50,3,51444.115,d
store_50,4,40187.275,d
store_50,5,51604.505,d
store_50,6,40485.36,d
store_500,1,39304.94,a
store_500,2,49659.674999999996,a
store_500,3,47260.235,a
store_500,4,36032.175,a
store_500,5,44039.08,a
store_500,6,33780.75,a
store_501,1,28001.76,c
store_501,2,39445.575,c
store_501,3,39255.055,c
store_501,4,29097.575,c
store_501,5,39658.85,c
store_501,6,29986.065,c
store_502,1,58181.64,a
store_502,2,77540.70999999999,a
store_502,3,74723.565,a
store_502,4,58407.15,a
store_502,5,72667.085,a
store_502,6,57577.7,a
store_503,1,32961.479999999996,d
store_503,2,45358.055,d
store_503,3,44824.22,d
store_503,4,33531.365,d
store_503,5,44798.825,d
store_503,6,33420.87,d
store_504,1,26331.489999999998,d
store_504,2,38537.39,d
store_504,3,37098.43,d
store_504,4,27915.465,d
store_504,5,37482.229999999996,d
store_504,6,29130.81,d
store_505,1,26029.725,a
store_505,2,38121.52,a
store_505,3,35031.515,a
store_505,4,27256.405,a
store_505,5,35267.195,a
store_505,6,27187.52,a
store_506,1,22776.475,a
store_506,2,30792.96,a
store_506,3,30356.86,a
store_506,4,25065.24,a
store_506,5,32034.635,a
store_506,6,26160.05,a
store_507,1,30345.25,a
store_507,2,40506.285,a
store_507,3,39751.505,a
store_507,4,30934.12,a
store_507,5,37838.935,a
store_507,6,29761.364999999998,a
store_508,1,18918.47,a
store_508,2,27379.09,a
store_508,3,26675.465,a
store_508,4,19993.975,a
store_508,5,26803.440000000002,a
store_508,6,19714.39,a
store_509,1,24996.255,d
store_509,2,31984.18,d
store_509,3,32423.519999999997,d
store_509,4,25208.34,d
store_509,5,31592.305,d
store_509,6,25006.309999999998,d
store_51,1,41890.215,a
store_51,2,55873.96,a
store_51,3,52486.909999999996,a
store_51,4,39626.795,a
store_51,5,49218.73,a
store_51,6,38425.51,a
store_510,1,40481.03,a
store_510,2,55257.34,a
store_510,3,51782.595,a
store_510,4,38968.555,a
store_510,5,47407.345,a
store_510,6,37042.72,a
store_511,1,31299.23,c
store_511,2,41674.854999999996,c
store_511,3,41901.895000000004,c
store_511,4,33001.13,c
store_511,5,41623.755,c
store_511,6,32959.965000000004,c
store_512,1,33702.7,a
store_512,2,48090.45,a
store_512,3,47408.345,a
store_512,4,36197.615,a
store_512,5,48159.994999999995,a
store_512,6,36489.545,a
store_513,1,39886.97,c
store_513,2,55030.795,c
store_513,3,54092.135,c
store_513,4,42335.345,c
store_513,5,53555.55,c
store_513,6,42109.7,c
store_514,1,28568.23,d
store_514,2,42803.51,d
store_514,3,40529.119999999995,d
store_514,4,30679.93,d
store_514,5,41031.47,d
store_514,6,32195.27,d
store_515,1,21983.935,c
store_515,2,31979.99,c
store_515,3,30589.205,c
store_515,4,23247.435,c
store_515,5,31403.605,c
store_515,6,24234.585,c
store_516,1,49950.7,a
store_516,2,67511.285,a
store_516,3,66083.66,a
store_516,4,52701.494999999995,a
store_516,5,66007.95,a
store_516,6,51183.705,a
store_517,1,29591.255,a
store_517,2,42676.415,a
store_517,3,41357.61,a
store_517,4,32209.02,a
store_517,5,42975.26,a
store_517,6,33148.14,a
store_518,1,35952.01,a
store_518,2,49649.845,a
store_518,3,48476.825,a
store_518,4,37866.96833333334,a
store_518,5,48394.225,a
store_518,6,38898.31,a
store_519,1,41110.06,c
store_519,2,56048.555,c
store_519,3,54957.369999999995,c
store_519,4,44086.625,c
store_519,5,56887.825,c
store_519,6,46346.96,c
store_52,1,18032.09,a
store_52,2,23617.8,a
store_52,3,23101.77,a
store_52,4,18578.38,a
store_52,5,24228.235,a
store_52,6,19265.16,a
store_520,1,34289.275,c
store_520,2,50526.93,c
store_520,3,48525.81,c
store_520,4,40739.625,c
store_520,5,54145.085,c
store_520,6,45045.85,c
store_521,1,19987.22,c
store_521,2,27628.37,c
store_521,3,26839.9,c
store_521,4,21722.935,c
store_521,5,27875.99,c
store_521,6,22649.59,c
store_522,1,42654.115,a
store_522,2,56329.765,a
store_522,3,55456.625,a
store_522,4,44652.77,a
store_522,5,55341.104999999996,a
store_522,6,42563.135,a
store_523,1,49322.66,a
store_523,2,63730.91,a
store_523,3,62619.090000000004,a
store_523,4,52653.095,a
store_523,5,62246.815,a
store_523,6,50967.255,a
store_524,1,23294.78,a
store_524,2,31607.045000000002,a
store_524,3,30874.745,a
store_524,4,24275.74,a
store_524,5,31727.43,a
store_524,6,25179.68,a
store_525,1,37986.27,d
store_525,2,51309.354999999996,d
store_525,3,49448.240000000005,d
store_525,4,37876.17,d
store_525,5,48097.979999999996,d
store_525,6,41207.475,d
store_526,1,34043.72,d
store_526,2,46684.534999999996,d
store_526,3,45365.79,d
store_526,4,34286.055,d
store_526,5,44648.28,d
store_526,6,33581.95,d
store_527,1,28904.114999999998,d
store_527,2,37914.755,d
store_527,3,36308.36,d
store_527,4,29768.795,d
store_527,5,36050.445,d
store_527,6,27780.03,d
store_528,1,44236.74,d
store_528,2,60034.99,d
store_528,3,56128.770000000004,d
store_528,4,42328.55,d
store_528,5,55633.91,d
store_528,6,41423.034999999996,d
store_529,1,34163.1,d
store_529,2,48273.04,d
store_529,3,45639.965000000004,d
store_529,4,36815.270000000004,d
store_529,5,46891.775,d
store_529,6,37829.104999999996,d
store_53,1,60550.085,a
store_53,2,75678.095,a
store_53,3,73702.33,a
store_53,4,59387.604999999996,a
store_53,5,71728.365,a
store_53,6,55712.0,a
store_530,1,31719.065,a
store_530,2,40631.885,a
store_530,3,38281.955,a
store_530,4,29500.73,a
store_530,5,35011.015,a
store_530,6,26926.190000000002,a
store_531,1,24144.96,a
store_531,2,32111.97,a
store_531,3,30549.2,a
store_531,4,24334.845,a
store_531,5,29994.91,a
store_531,6,24025.885000000002,a
store_532,1,22524.19,d
store_532,2,33383.880000000005,d
store_532,3,32626.295,d
store_532,4,24433.165,d
store_532,5,33679.29,d
store_532,6,24772.51,d
store_533,1,34876.655,a
store_533,2,47553.895000000004,a
store_533,3,47312.57,a
store_533,4,39093.795,a
store_533,5,47300.88,a
store_533,6,40845.545,a
store_534,1,42574.375,a
store_534,2,57643.22,a
store_534,3,56163.315,a
store_534,4,46803.39,a
store_534,5,60157.265,a
store_534,6,47638.305,a
store_535,1,18892.535,a
store_535,2,27483.71,a
store_535,3,27026.035,a
store_535,4,20219.425,a
store_535,5,26377.03,a
store_535,6,20261.445,a
store_536,1,28873.85,a
store_536,2,38147.58,a
store_536,3,37353.91,a
store_536,4,28875.485,a
store_536,5,37896.235,a
store_536,6,28947.845,a
store_537,1,21370.25,a
store_537,2,28306.525,a
store_537,3,27900.305,a
store_537,4,21824.975,a
store_537,5,27635.765,a
store_537,6,22033.22,a
store_538,1,28488.5,a
store_538,2,37022.78,a
store_538,3,36251.35,a
store_538,4,28772.33,a
store_538,5,36671.92,a
store_538,6,29621.26,a
store_539,1,33759.045,a
store_539,2,43336.4,a
store_539,3,40841.104999999996,a
store_539,4,31981.184999999998,a
store_539,5,39572.845,a
store_539,6,32019.595,a
store_54,1,20730.7,a
store_54,2,29167.445,a
store_54,3,28453.92,a
store_54,4,21972.114999999998,a
store_54,5,28647.62,a
store_54,6,21651.41,a
store_540,1,35280.69,d
store_540,2,52011.515,d
store_540,3,49664.175,d
store_540,4,38106.93,d
store_540,5,50538.265,d
store_540,6,38980.24,d
store_541,1,45075.645000000004,d
store_541,2,67838.145,d
store_541,3,62015.56,d
store_541,4,49755.965,d
store_541,5,64278.57,d
store_541,6,50761.28,d
store_542,1,34744.25,a
store_542,2,44259.55,a
store_542,3,44071.56,a
store_542,4,34813.46,a
store_542,5,41569.265,a
store_542,6,33324.35,a
store_543,1,38229.65,a
store_543,2,56634.86,a
store_543,3,53516.58,a
store_543,4,40488.1,a
store_543,5,51213.43,a
store_543,6,39328.115,a
store_544,1,50612.895000000004,a
store_544,2,67923.2,a
store_544,3,65347.145000000004,a
store_544,4,52308.215,a
store_544,5,67819.405,a
store_544,6,53691.06,a
store_545,1,38487.94,a
store_545,2,50143.88,a
store_545,3,52031.71,a
store_545,4,41812.11,a
store_545,5,54612.155,a
store_545,6,42863.865,a
store_546,1,16267.83,c
store_546,2,22649.36,c
store_546,3,22894.605,c
store_546,4,19295.395,c
store_546,5,25014.715,c
store_546,6,19618.73,c
store_547,1,34950.425,a
store_547,2,51230.325,a
store_547,3,48453.54,a
store_547,4,37901.604999999996,a
store_547,5,48434.68,a
store_547,6,39181.465000000004,a
store_548,1,31613.755,a
store_548,2,41259.75,a
store_548,3,39649.655,a
store_548,4,30952.895,a
store_548,5,37856.46,a
store_548,6,29864.53,a
store_549,1,50836.44,a
store_549,2,66649.66500000001,a
store_549,3,67618.055,a
store_549,4,50932.035,a
store_549,5,64207.38,a
store_549,6,48718.42,a
store_55,1,41040.69,a
store_55,2,54628.245,a
store_55,3,54817.85,a
store_55,4,42260.88,a
store_55,5,53039.174999999996,a
store_55,6,41638.9,a
store_550,1,33505.015,a
store_550,2,43607.925,a
store_550,3,43465.25,a
store_550,4,34395.015,a
store_550,5,43184.575,a
store_550,6,34113.735,a
store_551,1,18230.215,a
store_551,2,25927.375,a
store_551,3,26006.2,a
store_551,4,19642.3,a
store_551,5,26167.41,a
store_551,6,20312.79,a
store_552,1,48526.355,a
store_552,2,67202.99,a
store_552,3,64374.545,a
store_552,4,50146.01,a
store_552,5,62332.5,a
store_552,6,48551.9,a
store_553,1,28955.010000000002,c
store_553,2,38643.13,c
store_553,3,38384.659999999996,c
store_553,4,30556.940000000002,c
store_553,5,38165.205,c
store_553,6,31802.684999999998,c
store_554,1,39277.205,a
store_554,2,62497.67,a
store_554,3,59618.16,a
store_554,4,45238.735,a
store_554,5,58645.82,a
store_554,6,44694.635,a
store_555,1,46508.145,c
store_555,2,61454.55,c
store_555,3,59422.71,c
store_555,4,46961.44,c
store_555,5,57687.875,c
store_555,6,45193.08,c
store_556,1,25504.815,a
store_556,2,35749.09,a
store_556,3,34706.31,a
store_556,4,27593.475,a
store_556,5,34283.385,a
store_556,6,27870.555,a
store_557,1,30464.33,a
store_557,2,40872.645,a
store_557,3,39335.77,a
store_557,4,29840.15,a
store_557,5,38166.765,a
store_557,6,29050.965,a
store_558,1,35900.735,d
store_558,2,49194.445,d
store_558,3,47410.235,d
store_558,4,35997.015,d
store_558,5,46737.37,d
store_558,6,35482.705,d
store_559,1,19891.08,a
store_559,2,25333.63,a
store_559,3,23551.985,a
store_559,4,18598.84,a
store_559,5,22364.35,a
store_559,6,17477.92,a
store_56,1,20207.79,c
store_56,2,28130.135,c
store_56,3,26586.41,c
store_56,4,20752.25,c
store_56,5,25450.02,c
store_56,6,20435.55,c
store_560,1,38822.725,c
store_560,2,51761.18,c
store_560,3,51265.4,c
store_560,4,42997.395000000004,c
store_560,5,53180.435,c
store_560,6,44937.085,c
store_561,1,31769.85,d
store_561,2,42881.395000000004,d
store_561,3,41662.13,d
store_561,4,31888.010000000002,d
store_561,5,41942.935,d
store_561,6,32570.97,d
store_562,1,30573.215,a
store_562,2,43593.765,a
store_562,3,42712.505,a
store_562,4,32557.88,a
store_562,5,42868.585,a
store_562,6,33601.265,a
store_563,1,35296.195,d
store_563,2,50744.755,d
store_563,3,49622.725,d
store_563,4,36505.805,d
store_563,5,48363.88,d
store_563,6,37205.925,d
store_564,1,29144.125,a
store_564,2,41885.205,a
store_564,3,39996.435,a
store_564,4,31630.755,a
store_564,5,40033.68,a
store_564,6,32976.54,a
store_565,1,33971.595,a
store_565,2,44395.270000000004,a
store_565,3,44685.02,a
store_565,4,35002.545,a
store_565,5,45853.975,a
store_565,6,34656.965,a
store_566,1,29125.144999999997,a
store_566,2,38091.695,a
store_566,3,34976.49,a
store_566,4,29379.81,a
store_566,5,34564.085,a
store_566,6,25835.364999999998,a
store_567,1,31822.315,a
store_567,2,41872.875,a
store_567,3,40702.405,a
store_567,4,30821.184999999998,a
store_567,5,38865.845,a
store_567,6,30005.265,a
store_568,1,30846.695,a
store_568,2,42701.325,a
store_568,3,42049.745,a
store_568,4,33385.85,a
store_568,5,43265.675,a
store_568,6,34151.465000000004,a
store_569,1,30772.105,a
store_569,2,40619.5,a
store_569,3,39571.57,a
store_569,4,30616.715,a
store_569,5,38643.64,a
store_569,6,29196.335,a
store_57,1,29813.155,c
store_57,2,45232.15,c
store_57,3,42921.67,c
store_57,4,31865.755,c
store_57,5,43872.68,c
store_57,6,34244.505,c
store_570,1,37294.365,d
store_570,2,52919.855,d
store_570,3,49971.759999999995,d
store_570,4,39549.005000000005,d
store_570,5,50382.835,d
